"주택의종류","전용면적","입주형태","연령","혼인상태","주된활동상태","직업","연간소득","연간경상소득","가중치(weight)"
2,65,1,37,2,6,,16000,16000,361
2,65,1,39,2,2,1,9000,9000,361
2,65,1,42,2,2,1,20000,20000,361
2,65,1,43,2,2,5,29000,29000,361
2,65,1,44,2,2,1,8100,8100,361
2,65,1,47,2,2,1,10000,10000,361
2,7,3,45,4,3,4,50,0,559
2,7,3,46,2,1,9,1746,1726,559
2,7,3,48,3,1,7,1900,1887,559
2,7,3,50,3,1,4,1976,1826,559
2,7,3,50,3,1,9,1185,1125,559
2,7,3,60,2,6,,985,955,559
2,8,1,28,1,1,7,680,680,559
2,8,1,34,2,1,8,3717,3610,559
2,8,1,38,4,1,8,1655,1623,559
2,8,2,41,2,3,7,2179,2178,559
2,8,3,28,2,1,7,3003,2962,918
2,8,3,36,1,1,0,1595,1472,1679
2,8,3,40,2,1,8,3008,2094,918
2,8,3,40,4,6,,709,688,918
2,8,3,41,2,6,,1920,1428,559
2,8,3,41,4,1,9,958,869,918
2,8,3,43,2,1,4,1525,1524,593
2,8,3,43,2,1,9,443,442,593
2,8,3,45,4,6,,1971,1731,2048
2,8,3,47,2,1,8,1197,1174,918
2,8,3,47,2,6,,1028,1027,918
2,8,3,48,2,1,7,2532,2518,918
2,8,3,48,3,4,,1204,966,918
2,8,3,49,2,3,5,623,592,918
2,8,3,50,2,1,4,1660,1658,918
2,8,3,50,3,1,9,1120,1081,593
2,8,3,52,2,6,,1499,1412,593
2,8,3,53,2,1,8,2195,1952,918
2,8,3,53,3,3,8,1757,1726,1001
2,8,3,54,3,1,9,1584,1490,1001
2,8,3,56,4,1,9,585,575,1001
2,8,3,57,2,6,,92,22,918
2,8,3,58,2,3,5,2132,1949,1001
2,8,3,58,2,6,,1382,1382,918
2,8,3,64,3,4,,651,624,2048
2,8,3,65,3,4,,572,550,2338
2,8,3,70,3,4,,1575,1538,918
2,8,3,71,3,4,,4242,543,2338
2,8,3,72,3,4,,1290,1248,1001
2,8,3,72,3,4,,862,813,2048
2,8,3,73,2,6,,1026,1018,918
2,8,3,74,3,4,,470,384,2338
2,8,3,76,3,1,9,2048,1961,1001
2,8,3,81,4,6,,334,281,2048
2,8,3,83,3,4,,657,540,2338
2,9,1,32,2,1,3,3834,3821,700
2,9,1,32,2,3,5,3037,2998,700
2,9,1,44,2,3,8,3044,2977,700
2,9,1,49,2,3,5,1750,1749,700
2,9,1,50,3,1,5,4173,4135,700
2,9,1,51,2,6,,798,462,700
2,9,1,51,4,3,5,1174,1164,2710
2,9,2,23,2,1,2,3107,2758,700
2,9,2,32,4,3,8,2905,2826,4215
2,9,2,42,2,1,7,2702,2415,700
2,9,3,28,4,6,,1171,1095,559
2,9,3,41,4,1,5,1546,1528,785
2,9,3,42,4,1,7,1767,1729,519
2,9,3,44,4,1,4,1713,1713,519
2,9,3,46,4,1,4,1878,1768,559
2,9,3,50,4,6,,1169,1151,559
2,9,3,57,2,1,2,2180,2153,519
2,9,3,57,3,1,8,2674,2644,1001
2,9,3,61,3,1,9,2285,2135,519
2,9,3,68,3,1,4,1074,1058,1304
2,9,3,69,3,6,,588,474,1679
2,9,3,69,3,6,,666,608,559
2,9,3,70,3,6,,851,809,1679
2,9,3,72,3,6,,385,357,519
2,9,3,73,2,6,,2233,555,559
2,9,3,73,3,6,,774,736,1304
2,9,5,75,2,6,,869,819,785
3,10,1,28,1,1,5,4969,4930,2781
3,10,1,30,2,1,7,4517,4476,2781
3,10,1,35,2,1,2,4949,4841,2781
3,10,1,38,1,1,3,3156,3142,2781
3,10,1,41,2,1,3,5060,5060,2781
3,10,1,49,2,2,8,2400,2400,2781
3,10,2,24,2,1,3,4500,4500,2781
3,10,2,31,2,1,1,2334,2334,2781
3,10,2,32,1,1,8,2692,2686,2781
3,10,2,39,1,1,5,2955,2942,2781
3,10,3,42,4,1,3,2725,2695,2781
3,11,1,33,2,3,7,1626,1605,4023
3,11,1,41,2,1,7,1758,1748,1683
3,11,1,60,2,3,8,2563,2392,2781
3,11,2,20,1,1,4,1517,1483,2781
3,11,2,36,1,1,7,2169,2062,10071
3,11,2,36,4,1,3,2147,2041,2781
3,11,2,43,4,3,7,2671,2624,1683
3,11,3,22,1,1,2,2074,2051,2781
3,11,5,39,2,1,8,3517,3084,1683
3,12,1,25,1,1,8,2688,2466,1683
3,12,1,28,2,1,8,2268,1964,1087
3,12,1,30,1,1,3,5367,4878,1683
3,12,1,31,1,1,7,4122,4046,1683
3,12,1,31,2,1,2,3036,2830,2781
3,12,1,32,2,1,7,1987,1952,1683
3,12,1,33,2,3,5,4334,4285,1087
3,12,1,33,2,3,8,2794,2626,1087
3,12,1,34,1,1,1,5041,5002,1683
3,12,1,34,2,1,3,1737,1694,915
3,12,1,36,2,1,3,3526,3394,915
3,12,1,36,2,1,8,2961,2833,915
3,12,1,36,2,6,,1984,1923,1683
3,12,1,38,2,1,8,3260,3259,1683
3,12,1,39,2,1,9,1928,1616,1683
3,12,1,41,2,1,7,1763,1763,2781
3,12,1,41,2,3,8,2555,2397,1683
3,12,1,42,2,1,7,3196,3168,2781
3,12,1,43,2,3,5,3185,3141,2781
3,12,1,43,4,1,8,2469,2253,2781
3,12,1,45,2,1,2,3344,3201,1683
3,12,1,46,2,1,8,2532,2518,2781
3,12,1,46,2,2,7,2477,2380,1683
3,12,1,46,2,6,,2469,2284,1683
3,12,1,47,2,1,7,3566,3327,1683
3,12,1,47,2,1,7,4218,4189,1683
3,12,1,47,2,6,,1809,1743,1683
3,12,1,48,2,1,5,723,677,915
3,12,1,48,2,1,8,2482,2479,1683
3,12,1,51,2,1,7,3032,2840,1683
3,12,1,51,2,2,7,5962,5961,1683
3,12,1,51,2,3,8,2124,1998,1683
3,12,1,52,2,1,8,5005,4867,1087
3,12,1,52,2,1,9,3436,3349,1683
3,12,1,53,2,6,,1057,961,1413
3,12,1,54,2,1,8,3839,3783,1087
3,12,1,54,2,3,2,2361,2307,1683
3,12,1,54,2,6,,4232,4198,915
3,12,1,56,4,1,7,1908,1775,1683
3,12,1,58,2,1,6,2365,2281,1087
3,12,1,60,2,6,,3069,2980,1683
3,12,1,62,2,1,9,2199,2175,1683
3,12,1,63,3,1,7,2486,2431,1087
3,12,1,66,2,6,,2943,2890,1087
3,12,1,69,2,6,,680,599,1683
3,12,1,75,2,6,,2870,2828,1683
3,12,1,76,3,6,,1405,1344,1087
3,12,1,82,2,6,,583,543,915
3,12,2,35,2,1,7,3032,2935,1683
3,12,2,35,2,3,7,3019,2983,1051
3,12,2,36,2,1,7,2106,2097,2781
3,12,2,39,1,6,,1144,999,1413
3,12,2,58,2,3,5,2860,2325,915
3,12,2,66,3,1,9,2022,1900,4949
3,12,2,66,3,6,,403,352,10071
3,12,2,75,3,6,,290,290,2749
3,12,3,39,2,3,2,2737,2629,2781
3,12,3,42,2,1,5,2091,1996,915
3,12,3,51,4,6,,3180,3106,3629
3,12,5,35,2,3,2,3710,3512,1683
3,12,5,36,2,1,5,1088,912,1051
3,12,5,43,2,1,3,2273,2043,4949
3,13,1,27,1,1,7,3524,3412,1683
3,13,1,29,2,1,2,3454,3314,1683
3,13,1,29,2,1,2,4048,3913,1087
3,13,1,29,2,3,2,5324,5324,1683
3,13,1,34,2,1,1,4391,4302,4023
3,13,1,35,2,1,8,2708,2683,4023
3,13,1,36,2,1,8,3581,3469,1683
3,13,1,40,2,3,2,2020,1993,1087
3,13,1,41,2,1,2,4640,4591,1683
3,13,1,41,2,2,4,3228,3228,1413
3,13,1,44,3,1,3,2357,2323,4023
3,13,1,45,2,1,2,4072,3844,1683
3,13,1,48,2,1,7,2709,2429,1683
3,13,1,50,2,1,4,1388,1280,1683
3,13,1,51,2,1,7,3301,3207,1683
3,13,1,52,2,2,7,2572,2558,4023
3,13,1,52,2,3,7,2105,2100,1087
3,13,1,55,4,1,9,2707,2366,1087
3,13,1,60,2,1,9,2156,2137,1683
3,13,1,71,2,1,9,1500,1499,2781
3,13,1,72,2,1,3,3849,3402,1683
3,13,1,77,3,4,,399,295,14094
3,13,2,28,1,3,5,2509,2508,2781
3,13,2,29,2,1,7,2799,2742,4023
3,13,2,30,2,1,2,2047,1999,4023
3,13,2,33,2,1,8,3454,3314,1683
3,13,2,34,2,1,7,1291,1175,1683
3,13,2,36,2,1,9,2432,2353,4023
3,13,2,37,4,3,4,2671,2624,1683
3,13,2,41,2,3,8,2606,2560,4023
3,13,2,46,4,6,,350,281,1413
3,13,2,47,2,3,2,3162,3128,1683
3,13,3,34,1,1,8,5079,3775,1683
3,13,3,35,3,1,9,5172,5112,4023
3,13,3,40,4,1,8,2830,2723,1683
3,13,5,46,2,6,,3224,3056,1051
3,13,5,52,2,1,9,3057,2918,1051
3,14,1,30,2,1,7,3095,2933,4023
3,14,1,33,2,1,4,2357,2185,4023
3,14,1,34,1,6,,849,829,2781
3,14,1,39,2,1,9,2147,2041,1051
3,14,1,41,2,1,8,5144,5144,1051
3,14,1,42,2,1,8,3520,3405,2781
3,14,1,44,2,1,7,2444,2437,1087
3,14,1,46,2,1,7,2520,2456,2781
3,14,1,49,2,1,3,1677,1666,1051
3,14,1,49,2,3,5,2953,2887,1683
3,14,1,50,2,1,9,5695,5677,2781
3,14,1,51,2,3,8,3315,3159,1683
3,14,1,53,2,1,7,4025,3967,2781
3,14,1,55,3,1,9,1243,1111,10071
3,14,1,58,2,1,8,2723,2673,1683
3,14,1,58,2,1,9,2706,2634,2781
3,14,1,59,2,4,,1552,1464,1051
3,14,1,61,2,1,9,2701,2684,4023
3,14,1,62,3,1,9,1842,1635,1051
3,14,1,64,2,6,,2752,2676,1683
3,14,1,66,2,1,9,3003,2993,4023
3,14,1,66,2,3,9,3162,3095,4023
3,14,1,70,2,1,9,1483,1034,1051
3,14,2,26,1,1,1,2234,2147,8611
3,14,2,31,2,1,4,3436,3135,1683
3,14,2,40,2,1,8,2205,2169,4023
3,14,2,43,2,1,4,1822,1706,3755
3,14,2,43,2,6,,2126,2095,1051
3,14,2,47,2,1,4,2610,2595,1683
3,14,2,47,2,1,7,2114,1943,1051
3,14,3,34,2,1,3,7477,6207,1087
3,14,3,35,2,2,7,2689,2476,1087
3,14,3,38,2,2,4,3961,3038,1087
3,14,3,39,2,1,9,2024,1568,1051
3,14,3,39,2,2,4,6124,5934,1087
3,14,3,43,4,4,,872,715,1051
3,14,3,46,2,4,,3124,2860,1087
3,14,3,47,2,3,8,5558,4667,1051
3,14,3,53,2,1,4,3172,3013,2781
3,14,5,75,2,6,,1700,1700,4023
3,15,1,24,1,6,,2947,2809,1683
3,15,1,30,1,1,3,2517,2411,4023
3,15,1,34,2,1,8,2747,2627,1683
3,15,1,34,2,2,4,2216,2206,2781
3,15,1,34,2,3,8,2701,2634,4023
3,15,1,35,2,1,9,2247,2206,1210
3,15,1,36,1,6,,715,715,14094
3,15,1,37,2,3,5,4455,4452,2781
3,15,1,38,2,1,2,4051,4044,1051
3,15,1,38,2,1,7,3498,3488,4023
3,15,1,39,2,1,8,2800,2756,1210
3,15,1,39,2,1,8,2899,2862,2781
3,15,1,39,2,3,5,1545,1511,2781
3,15,1,40,2,1,8,3728,3570,2781
3,15,1,41,2,4,,1871,1870,2781
3,15,1,42,2,1,8,2589,2560,2781
3,15,1,43,1,6,,808,793,3629
3,15,1,43,2,1,2,3750,3750,2781
3,15,1,43,2,1,4,2192,2088,1683
3,15,1,44,2,1,7,1928,1800,2781
3,15,1,45,2,3,5,2377,2258,1683
3,15,1,46,2,1,7,3583,3573,2781
3,15,1,46,2,3,5,1274,1132,1683
3,15,1,46,4,4,,528,481,1683
3,15,1,47,4,1,8,3088,3050,8611
3,15,1,48,2,1,7,2699,2626,4023
3,15,1,49,1,6,,3919,3145,1051
3,15,1,49,4,1,4,2389,2358,1051
3,15,1,50,2,1,0,5698,5560,2781
3,15,1,50,2,1,8,3145,3085,1683
3,15,1,51,2,1,7,2442,2407,2781
3,15,1,51,2,1,7,4322,4277,2781
3,15,1,53,2,1,9,3214,3145,1683
3,15,1,53,2,3,3,4597,4508,2781
3,15,1,53,3,1,4,1259,1259,1210
3,15,1,54,2,1,8,4649,4639,1210
3,15,1,56,4,1,4,2167,2155,1051
3,15,1,57,2,1,5,3767,3726,2781
3,15,1,57,2,3,8,3826,3786,1051
3,15,1,57,3,6,,801,759,2781
3,15,1,59,2,1,9,4138,4091,1051
3,15,1,60,2,1,9,2133,2110,4023
3,15,1,63,2,1,6,1042,1002,1910
3,15,1,63,2,1,9,3015,2868,4023
3,15,1,63,2,1,9,5234,5061,1051
3,15,1,63,3,1,4,1889,1832,8611
3,15,1,65,3,1,9,2009,1961,1051
3,15,1,67,2,3,7,479,299,14094
3,15,1,72,2,1,4,1188,1185,2781
3,15,2,19,1,1,2,2798,2767,8611
3,15,2,26,2,1,8,2183,1611,1910
3,15,2,28,2,1,2,2428,2398,4023
3,15,2,28,2,1,8,3107,2758,1683
3,15,2,31,1,1,3,4003,4003,2781
3,15,2,31,1,1,8,4309,4276,1051
3,15,2,31,2,1,3,5451,5297,2781
3,15,2,32,2,1,1,2399,2370,2781
3,15,2,36,2,3,5,1949,1928,1683
3,15,2,38,2,1,1,4851,4726,2781
3,15,2,38,2,1,5,2566,2561,2781
3,15,2,38,2,4,,3364,3268,2781
3,15,2,39,3,1,4,1750,1476,1210
3,15,2,42,2,1,3,4955,4941,2781
3,15,2,42,2,2,5,3304,3285,2781
3,15,2,44,2,2,5,6231,6220,2781
3,15,2,44,2,6,,1722,1518,1210
3,15,2,50,2,1,4,2192,1734,2781
3,15,2,50,2,1,7,3247,3233,2781
3,15,2,51,3,1,9,3695,3674,2781
3,15,2,57,2,6,,1112,1023,4023
3,15,2,63,2,1,9,5333,5315,2781
3,15,2,84,2,6,,1680,1438,4023
3,15,3,27,2,1,7,4446,4012,2781
3,15,3,31,2,3,2,3474,3334,4023
3,15,3,33,4,4,,1129,998,2781
3,15,3,37,4,6,,751,719,1210
3,15,3,44,2,1,0,7220,6888,1683
3,15,3,49,2,1,8,3938,3882,2781
3,15,3,51,2,1,7,2047,2036,2781
3,16,1,33,2,1,3,6406,6292,1051
3,16,1,36,2,2,2,2393,2128,4023
3,16,1,39,2,1,5,2300,2290,4023
3,16,1,43,2,1,9,3442,3320,1051
3,16,1,43,2,2,0,177,90,4023
3,16,1,44,2,2,0,4392,4255,2781
3,16,1,45,2,2,7,2417,2286,1051
3,16,1,45,2,3,5,3713,3671,1051
3,16,1,47,3,1,4,2184,2165,4023
3,16,1,50,2,1,4,808,779,4023
3,16,1,54,2,1,7,3985,3970,4023
3,16,1,56,2,3,4,1308,1263,1051
3,16,1,56,2,3,4,1863,1863,1051
3,16,1,57,2,1,8,4450,4379,2781
3,16,1,59,2,1,9,1942,1874,1051
3,16,1,60,2,1,4,2219,2159,1051
3,16,1,62,2,1,3,2205,2171,1051
3,16,1,64,2,1,9,3563,3502,2781
3,16,2,32,2,1,3,3485,3443,4023
3,16,2,41,4,1,5,2358,2323,1051
3,16,3,42,2,1,7,2618,2607,4023
3,16,3,43,2,1,7,4885,4817,4023
3,16,5,57,2,1,7,3290,3210,2781
3,17,1,32,2,3,5,1962,1956,1910
3,17,1,33,2,2,8,2252,2212,1051
3,17,1,33,2,3,5,3426,3412,1051
3,17,1,33,2,3,8,1965,1718,1087
3,17,1,34,2,1,7,2211,2101,4023
3,17,1,34,2,3,5,2126,2075,1051
3,17,1,35,2,1,2,4539,4394,1683
3,17,1,36,2,1,2,7005,4849,4023
3,17,1,36,2,1,7,2799,2720,1413
3,17,1,37,2,1,8,3682,3638,4023
3,17,1,38,1,6,,901,806,1087
3,17,1,38,2,1,2,3443,3419,1910
3,17,1,38,2,1,8,2771,2622,1087
3,17,1,39,2,3,5,4574,4471,1051
3,17,1,41,2,1,9,2616,2568,4023
3,17,1,42,2,2,7,1834,1822,1910
3,17,1,44,2,1,7,2762,2712,1910
3,17,1,46,2,3,8,3088,2976,1413
3,17,1,47,2,6,,1517,1461,1683
3,17,1,48,2,2,7,5056,4908,4023
3,17,1,48,2,3,2,2988,2974,1413
3,17,1,48,2,3,7,2598,2204,1413
3,17,1,48,3,1,5,1904,1633,1910
3,17,1,49,2,1,9,3622,3619,2781
3,17,1,51,4,1,8,2000,1831,4867
3,17,1,52,2,2,8,2695,2689,1910
3,17,1,53,2,1,7,2361,2359,1910
3,17,1,55,2,1,9,3410,3402,1910
3,17,1,56,2,1,7,4364,4130,1051
3,17,1,60,4,3,5,3367,3280,4023
3,17,1,62,2,6,,334,183,1413
3,17,1,63,2,1,9,964,856,4023
3,17,1,64,2,3,8,1318,1224,1910
3,17,1,65,2,1,8,2131,2111,1910
3,17,1,65,2,3,8,2732,2010,1087
3,17,1,68,2,1,9,3842,3791,1087
3,17,1,68,2,6,,5118,4840,1051
3,17,1,75,2,1,9,1213,1119,1910
3,17,2,29,2,1,3,4031,3231,1051
3,17,2,32,2,1,3,1853,1792,1910
3,17,2,33,2,3,8,3503,3498,4023
3,17,2,38,2,1,2,4045,3914,1413
3,17,2,46,2,3,5,2117,2088,1051
3,17,2,48,1,3,8,4090,4010,4023
3,17,3,22,1,1,8,1530,1413,1051
3,17,3,34,2,1,8,3460,2942,4023
3,17,3,35,2,1,2,1684,1489,4023
3,17,3,45,3,4,,3642,3596,1051
3,17,3,53,3,1,9,3204,2968,1087
3,17,4,16,1,5,,588,522,3629
3,17,4,44,4,6,,1021,970,1910
3,17,4,76,3,6,,1527,1408,1087
3,17,5,22,1,1,1,1904,1756,1051
3,17,5,31,1,1,8,4528,4290,1910
3,17,5,32,2,1,3,2947,2914,1051
3,17,5,37,2,1,2,2392,2367,4023
3,18,1,30,2,4,,1829,1686,1910
3,18,1,31,2,1,1,3458,3286,1683
3,18,1,32,1,1,2,3681,3439,2781
3,18,1,32,2,1,1,3427,3410,1910
3,18,1,32,2,1,4,970,943,1716
3,18,1,34,2,1,2,5636,5400,1051
3,18,1,35,2,1,3,3499,3349,1683
3,18,1,35,2,1,3,3806,3806,1910
3,18,1,36,2,1,2,2035,1976,1910
3,18,1,36,2,1,2,2113,2026,1910
3,18,1,36,2,1,2,3280,3197,2781
3,18,1,36,2,1,3,2143,2111,1910
3,18,1,36,2,1,4,3919,3905,1910
3,18,1,36,2,3,7,2952,2676,1716
3,18,1,37,2,1,2,2556,2497,2781
3,18,1,37,2,1,2,2881,2865,1910
3,18,1,37,2,1,8,1777,1776,1210
3,18,1,38,2,1,7,11907,6554,1051
3,18,1,39,2,1,7,3254,3192,1910
3,18,1,40,2,1,2,2709,2619,1910
3,18,1,40,2,1,7,3053,2798,1051
3,18,1,41,2,1,7,1809,1689,1683
3,18,1,41,2,1,7,3963,3595,1683
3,18,1,41,3,1,4,1101,917,1413
3,18,1,42,2,1,3,3487,3382,1210
3,18,1,42,2,1,4,2290,2274,1910
3,18,1,42,2,3,7,1544,1452,1716
3,18,1,43,2,1,1,6056,5998,2781
3,18,1,43,2,1,7,2379,2349,1683
3,18,1,43,2,1,9,3210,3103,1910
3,18,1,44,2,1,5,2627,2624,1413
3,18,1,46,2,1,2,4857,4814,2781
3,18,1,46,2,1,9,1748,1726,1210
3,18,1,47,2,1,7,3241,3220,2781
3,18,1,47,2,1,9,2256,2239,1910
3,18,1,47,2,3,5,4195,4152,2781
3,18,1,47,2,6,,2695,2431,1716
3,18,1,47,4,1,4,4694,4431,4202
3,18,1,48,2,3,2,3548,3442,2781
3,18,1,49,2,1,7,3790,3420,1910
3,18,1,50,2,1,7,3520,3476,1910
3,18,1,50,2,1,8,2799,2742,1413
3,18,1,50,2,2,7,2679,2498,1210
3,18,1,50,3,3,8,2841,2522,1051
3,18,1,50,4,6,,632,608,1716
3,18,1,51,2,3,2,9506,9253,1051
3,18,1,51,2,3,5,2139,2053,1716
3,18,1,52,2,1,4,3741,3617,1716
3,18,1,52,2,1,8,5166,5115,1910
3,18,1,53,2,1,8,2130,2080,1716
3,18,1,54,2,1,3,1951,1821,3629
3,18,1,54,2,1,3,6173,6165,1413
3,18,1,54,2,1,7,2748,2748,2781
3,18,1,54,2,1,8,9797,9258,1051
3,18,1,54,2,2,9,3110,2550,1051
3,18,1,54,2,3,5,6233,6232,1413
3,18,1,54,3,1,7,2041,1997,1413
3,18,1,55,2,1,8,4142,4103,1716
3,18,1,56,2,1,9,3434,2975,1413
3,18,1,57,2,1,3,3157,3091,1413
3,18,1,57,2,4,,5086,4968,1683
3,18,1,58,2,1,7,1901,1773,1051
3,18,1,58,2,3,8,2870,2669,1683
3,18,1,61,2,1,9,2862,2770,1910
3,18,1,61,3,2,5,3789,3564,3629
3,18,1,62,3,3,2,2630,2510,8611
3,18,1,63,2,3,8,2592,2429,1413
3,18,1,63,4,1,0,4650,4640,1910
3,18,1,64,2,2,5,4124,3958,1910
3,18,1,64,2,4,,2443,2379,1210
3,18,1,64,3,4,,1744,1710,1910
3,18,1,65,2,1,8,2163,2021,1051
3,18,1,66,3,4,,595,531,1413
3,18,1,70,2,6,,1090,1038,1716
3,18,1,70,3,4,,1091,1037,1910
3,18,1,71,2,6,,2179,1909,1413
3,18,1,73,2,1,5,2037,1861,1683
3,18,2,28,2,1,3,2388,2162,1413
3,18,2,30,2,1,1,5545,5509,4023
3,18,2,31,2,1,8,2264,2214,1716
3,18,2,32,2,1,2,3731,3480,4023
3,18,2,33,2,3,7,2265,2203,2781
3,18,2,35,2,1,8,1624,1494,1716
3,18,2,35,2,3,5,4053,4035,1910
3,18,2,36,2,1,3,5881,5803,1910
3,18,2,37,2,2,4,3654,3616,3629
3,18,2,37,2,2,4,3682,3593,1210
3,18,2,41,2,3,5,4129,3898,1716
3,18,2,44,4,3,4,3288,3196,1413
3,18,2,46,1,1,8,1438,1433,1413
3,18,2,49,4,4,,1765,1620,1910
3,18,2,53,2,1,7,3676,3673,1910
3,18,2,58,2,1,3,2917,2787,1051
3,18,2,61,2,3,5,1890,1853,1413
3,18,2,65,2,3,3,2681,2675,1910
3,18,2,65,3,4,,427,406,3039
3,18,2,68,2,1,3,1843,1754,1910
3,18,2,71,2,3,4,1071,977,1413
3,18,3,33,2,1,8,2031,1967,1910
3,18,3,44,2,2,2,1950,1950,1910
3,18,3,45,2,3,7,2199,2173,1910
3,18,3,47,2,6,,2843,2827,1087
3,18,3,67,2,6,,794,624,4023
3,18,5,46,4,1,9,532,431,3629
3,18,5,70,2,6,,1147,961,1716
3,19,1,21,1,1,5,2077,1144,1413
3,19,1,29,1,1,3,5249,5118,2781
3,19,1,33,2,1,8,2709,2537,1413
3,19,1,37,2,1,3,3539,3137,1716
3,19,1,37,2,1,7,7218,7218,1087
3,19,1,39,2,2,7,2965,2912,1413
3,19,1,40,2,1,7,3978,3506,1683
3,19,1,40,2,3,7,3290,3005,2781
3,19,1,41,2,1,7,2354,2242,1683
3,19,1,41,2,1,8,7224,7009,1683
3,19,1,42,2,1,8,5732,2945,1087
3,19,1,42,2,3,8,5030,2735,1683
3,19,1,43,2,1,2,3243,3185,1087
3,19,1,43,2,1,3,5813,5756,1087
3,19,1,43,2,1,3,5866,5648,1683
3,19,1,44,2,1,8,2167,2078,1413
3,19,1,44,2,1,9,2239,2014,1683
3,19,1,45,2,1,7,4246,4109,2781
3,19,1,46,2,1,3,4310,4196,1087
3,19,1,46,2,1,8,2020,1984,2781
3,19,1,46,3,3,5,2963,2930,1716
3,19,1,47,2,1,8,2051,2012,1413
3,19,1,48,2,1,9,2748,2738,1683
3,19,1,48,2,3,2,4857,4590,2781
3,19,1,49,2,1,3,7237,7191,1087
3,19,1,49,2,1,5,3153,2977,1413
3,19,1,49,2,1,7,4089,3995,1683
3,19,1,49,2,3,8,4809,4653,1087
3,19,1,50,2,1,8,5702,5674,2781
3,19,1,50,4,1,8,1316,1303,1087
3,19,1,51,2,1,7,3531,3439,1087
3,19,1,51,2,1,9,1457,1348,1716
3,19,1,51,2,3,4,3146,3072,4023
3,19,1,51,3,1,4,5099,4426,2781
3,19,1,52,2,2,4,3785,3758,2781
3,19,1,52,2,3,8,2685,2662,1716
3,19,1,52,4,3,5,2956,2954,2781
3,19,1,52,4,3,8,2825,2820,2781
3,19,1,56,2,3,4,1590,1589,1087
3,19,1,57,2,1,8,4582,4426,1087
3,19,1,57,3,4,,803,760,1910
3,19,1,59,2,1,9,2892,2652,1683
3,19,1,59,3,4,,2242,2079,1683
3,19,1,59,4,3,5,3144,3067,2781
3,19,1,64,2,3,5,3533,3498,2781
3,19,1,66,2,1,0,4641,4505,2781
3,19,1,71,2,6,,973,911,1716
3,19,1,80,2,6,,1304,1000,1683
3,19,2,34,2,1,2,5065,4838,2781
3,19,2,36,2,1,3,4955,4823,1087
3,19,2,52,2,3,4,4129,3898,1716
3,19,2,59,2,1,8,3648,3611,1413
3,19,2,63,2,6,,3709,3568,1683
3,19,2,71,3,1,4,1629,1544,1413
3,19,2,77,3,6,,715,715,4949
3,19,3,32,1,5,,1507,1303,8611
3,19,3,45,2,1,6,4785,4712,1087
3,19,3,47,2,3,2,3294,3247,1683
3,19,3,71,2,1,9,1958,1666,1716
3,19,4,60,3,6,,605,413,4949
3,19,5,30,2,1,7,2626,2605,1683
3,19,5,30,2,3,8,5300,5300,1716
3,20,1,31,2,1,8,4087,3542,1051
3,20,1,32,1,1,1,5244,5174,1683
3,20,1,34,2,1,7,2936,2912,1910
3,20,1,37,2,1,7,1008,930,1413
3,20,1,37,2,3,5,4123,3513,1051
3,20,1,38,2,3,8,4073,3950,944
3,20,1,38,2,3,8,4644,4404,1087
3,20,1,39,2,2,7,3923,3780,915
3,20,1,39,2,3,2,2322,2247,2781
3,20,1,39,2,3,2,2729,2496,1910
3,20,1,39,2,3,5,3153,2819,1051
3,20,1,39,4,2,4,6217,5837,1295
3,20,1,40,2,1,3,3988,3725,1295
3,20,1,40,2,1,4,4725,4556,4023
3,20,1,43,2,3,4,3784,3668,1051
3,20,1,44,2,1,2,4878,4642,1910
3,20,1,44,2,1,5,1303,1303,2781
3,20,1,44,2,1,7,1990,1990,2781
3,20,1,44,2,2,7,2574,2550,2781
3,20,1,45,2,3,5,7905,7605,1051
3,20,1,46,2,2,5,3179,3075,1051
3,20,1,46,4,1,3,3321,3310,2781
3,20,1,46,4,1,7,2795,2734,1295
3,20,1,47,2,1,5,2987,2930,915
3,20,1,47,3,1,7,3226,3190,2781
3,20,1,47,3,1,9,1407,1380,1413
3,20,1,48,2,1,7,4912,4736,1295
3,20,1,50,2,1,2,1396,1352,2781
3,20,1,50,2,1,7,3034,2848,1683
3,20,1,50,2,1,7,6751,4103,1295
3,20,1,51,2,1,7,3790,3731,2781
3,20,1,52,2,1,8,2426,2362,2781
3,20,1,52,2,1,9,2311,2259,1910
3,20,1,53,2,1,9,3127,3114,1051
3,20,1,53,2,2,3,3347,3247,1910
3,20,1,53,2,3,5,4729,4095,2781
3,20,1,54,2,1,7,3281,3125,1051
3,20,1,54,2,1,7,4184,3934,1051
3,20,1,54,2,1,9,3213,2788,4023
3,20,1,56,2,1,3,1220,1111,1910
3,20,1,56,2,1,7,4255,4167,1051
3,20,1,58,2,1,3,3832,3811,1051
3,20,1,58,2,1,9,4425,4294,2781
3,20,1,58,2,3,5,1977,1939,1087
3,20,1,59,2,1,9,3040,3000,2781
3,20,1,60,2,6,,7644,5219,4023
3,20,1,60,3,6,,1407,1403,1413
3,20,1,61,2,1,9,3595,3374,1051
3,20,1,64,2,4,,1179,1137,1051
3,20,1,65,2,1,8,1820,1699,1295
3,20,1,67,2,6,,389,191,1413
3,20,2,31,4,1,2,795,785,1413
3,20,2,32,2,3,5,2911,2769,915
3,20,2,38,2,3,4,3729,3344,2781
3,20,2,39,2,1,3,2528,2311,915
3,20,2,42,2,3,7,4625,4315,1051
3,20,2,43,2,1,3,3499,3466,2781
